order_id,order_date,region,category,quantity,unit_price,discount,amount,is_high_value
ORD-002433,2025-01-17,Busan,Home,4,153894.5,0.05,584799.1,False
ORD-002434,2025-01-27,Busan,Beauty,4,138169.0,0.0,552676.0,False
ORD-002435,2025-04-26,Daegu,Food,6,157225.0,0.0,943350.0,False
ORD-002436,2025-02-03,Daegu,Food,6,140913.0,0.1,760930.2000000001,False
ORD-002437,2025-05-01,Seoul,Fashion,3,249471.0,0.0,748413.0,False
ORD-002438,2025-02-05,Unknown,Home,5,210902.0,0.0,1054510.0,False
ORD-002439,2025-01-30,Busan,Food,9,235784.0,0.15,1803747.5999999999,False
ORD-002440,2025-01-06,Daegu,Home,9,51044.0,0.15,390486.6,False
ORD-002441,2025-02-26,Incheon,Home,8,21862.0,0.0,174896.0,False
ORD-002442,2025-04-09,Busan,Electronics,5,38436.0,0.0,192180.0,False
ORD-002443,2025-02-17,Daegu,Food,10,223405.0,0.0,2234050.0,True
ORD-002444,2025-03-01,Busan,Beauty,4,185834.0,0.0,743336.0,False
ORD-002445,2025-04-21,Seoul,Beauty,7,126503.0,0.0,885521.0,False
ORD-002446,2025-01-19,Gwangju,Fashion,9,199164.0,0.0,1792476.0,False
ORD-002447,2025-05-01,Seoul,Food,2,154453.0,0.05,293460.7,False
ORD-002448,2025-04-19,Busan,Food,9,133991.0,0.1,1085327.1,False
ORD-002449,2025-01-10,Gwangju,Food,2,149543.0,0.0,299086.0,False
ORD-002450,2025-04-07,Gwangju,Food,9,20393.0,0.1,165183.30000000002,False
ORD-002451,2025-02-05,Gwangju,Food,4,168462.0,0.0,673848.0,False
ORD-002452,2025-02-06,Busan,Home,10,140742.0,0.05,1337049.0,False
ORD-002453,2025-03-17,Incheon,Home,7,72180.0,0.1,454734.0,False
ORD-002454,2025-03-11,Seoul,Fashion,7,141728.0,0.0,992096.0,False
ORD-002455,2025-01-27,Gwangju,Electronics,4,57028.0,0.0,228112.0,False
ORD-002456,2025-03-08,Seoul,Electronics,8,0.0,0.05,0.0,False
ORD-002457,2025-03-03,Daegu,Food,9,293444.0,0.05,2508946.1999999997,True
ORD-002458,2025-03-27,Busan,Home,3,44503.0,0.05,126833.54999999999,False
ORD-002459,2025-02-14,Incheon,Electronics,2,114896.0,0.0,229792.0,False
ORD-002460,2025-02-01,Unknown,Beauty,6,153121.0,0.15,780917.1,False
ORD-002461,2025-03-20,Busan,Food,9,94505.0,0.0,850545.0,False
ORD-002462,2025-01-25,Unknown,Electronics,2,269657.0,0.1,485382.60000000003,False
ORD-002463,2025-01-22,Busan,Home,6,153894.5,0.1,831030.3,False
ORD-002464,2025-02-11,Gwangju,Electronics,9,56393.0,0.0,507537.0,False
ORD-002465,2025-03-12,Seoul,Electronics,4,206391.0,0.0,825564.0,False
ORD-002466,2025-04-24,Seoul,Home,9,30611.0,0.0,275499.0,False
ORD-002467,2025-01-06,Gwangju,Home,6,26452.0,0.0,158712.0,False
ORD-002468,2025-03-14,Incheon,Food,7,126880.0,0.05,843752.0,False
ORD-002469,2025-03-23,Gwangju,Electronics,6,142601.5,0.1,770048.1,False
ORD-002470,2025-02-01,Gwangju,Home,7,233476.0,0.0,1634332.0,False
ORD-002471,2025-01-09,Seoul,Beauty,2,266544.0,0.15,453124.8,False
ORD-002472,2025-02-14,Seoul,Food,8,29162.0,0.0,233296.0,False
ORD-002473,2025-01-20,Seoul,Fashion,8,283275.0,0.05,2152890.0,True
ORD-002474,2025-02-03,Gwangju,Electronics,9,61293.0,0.05,524055.14999999997,False
ORD-002475,2025-02-13,Daegu,Beauty,5,275225.0,0.0,1376125.0,False
ORD-002476,2025-04-13,Gwangju,Fashion,10,153117.0,0.0,1531170.0,False
ORD-002477,2025-02-10,Seoul,Electronics,3,142601.5,0.0,427804.5,False
ORD-002478,2025-01-04,Incheon,Fashion,1,237271.0,0.0,237271.0,False
ORD-002479,2025-02-20,Gwangju,Fashion,4,8282.0,0.0,33128.0,False
ORD-002480,2025-03-18,Incheon,Electronics,4,89213.0,0.15,303324.2,False
ORD-002481,2025-03-26,Busan,Home,3,49325.0,0.0,147975.0,False
ORD-002482,2025-02-09,Seoul,Electronics,1,106599.0,0.15,90609.15,False
ORD-002483,2025-04-14,Incheon,Fashion,3,130510.0,0.1,352377.0,False
ORD-002484,2025-03-20,Gwangju,Food,3,110183.0,0.0,330549.0,False
ORD-002485,2025-04-01,Seoul,Food,1,299249.0,0.0,299249.0,False
ORD-002486,2025-01-11,Gwangju,Beauty,3,49422.0,0.0,148266.0,False
ORD-002487,2025-01-30,Incheon,Fashion,3,16675.0,0.05,47523.75,False
ORD-002488,2025-04-20,Seoul,Fashion,10,182634.0,0.15,1552389.0,False
ORD-002489,2025-04-18,Seoul,Home,10,275107.0,0.05,2613516.5,True
ORD-002490,2025-01-15,Daegu,Food,1,32601.0,0.0,32601.0,False
ORD-002491,2025-01-27,Gwangju,Electronics,3,175702.0,0.0,527106.0,False
ORD-002492,2025-03-24,Gwangju,Electronics,7,51429.0,0.15,306002.55,False
ORD-002493,2025-01-08,Seoul,Food,1,149543.0,0.0,149543.0,False
ORD-002494,2025-02-04,Gwangju,Food,3,230895.0,0.0,692685.0,False
ORD-002495,2025-04-24,Gwangju,Electronics,3,65381.0,0.15,166721.55,False
ORD-002496,2025-04-28,Daegu,Home,10,153894.5,0.0,1538945.0,False
ORD-002497,2025-03-27,Seoul,Beauty,1,106591.0,0.0,106591.0,False
ORD-002498,2025-02-11,Seoul,Food,4,244126.0,0.0,976504.0,False
ORD-002499,2025-02-25,Gwangju,Electronics,7,118607.0,0.0,830249.0,False
ORD-002500,2025-03-26,Gwangju,Food,1,287978.0,0.15,244781.3,False
ORD-002501,2025-02-03,Daegu,Food,6,21035.0,0.0,126210.0,False
ORD-002502,2025-01-05,Busan,Home,3,153894.5,0.15,392430.975,False
ORD-002503,2025-04-03,Daegu,Food,10,233374.0,0.0,2333740.0,True
ORD-002504,2025-03-16,Daegu,Electronics,5,8826.0,0.05,41923.5,False
ORD-002505,2025-01-08,Seoul,Beauty,10,76160.0,0.1,685440.0,False
ORD-002506,2025-04-18,Gwangju,Food,4,238220.0,0.0,952880.0,False
ORD-002507,2025-03-17,Incheon,Electronics,3,129769.0,0.1,350376.3,False
ORD-002508,2025-04-02,Incheon,Fashion,1,229361.0,0.0,229361.0,False
ORD-002509,2025-01-12,Daegu,Home,4,56744.0,0.0,226976.0,False
ORD-002510,2025-01-22,Busan,Electronics,10,19028.0,0.15,161738.0,False
ORD-002511,2025-04-20,Daegu,Fashion,9,264246.0,0.0,2378214.0,True
ORD-002512,2025-01-02,Gwangju,Beauty,8,170760.0,0.15,1161168.0,False
ORD-002513,2025-01-08,Busan,Electronics,2,271540.0,0.15,461618.0,False
ORD-002514,2025-01-24,Gwangju,Home,6,7078.0,0.0,42468.0,False
ORD-002515,2025-02-12,Incheon,Electronics,1,164384.0,0.15,139726.4,False
ORD-002516,2025-03-18,Busan,Home,8,289854.0,0.1,2086948.8,True
ORD-002517,2025-03-19,Incheon,Food,2,224736.0,0.15,382051.2,False
ORD-002518,2025-02-03,Daegu,Electronics,9,215473.0,0.0,1939257.0,True
ORD-002519,2025-04-29,Daegu,Beauty,9,159142.0,0.0,1432278.0,False
ORD-002520,2025-01-16,Gwangju,Beauty,8,28766.0,0.15,195608.8,False
ORD-002521,2025-02-22,Daegu,Home,9,133394.0,0.0,1200546.0,False
ORD-002522,2025-03-11,Daegu,Food,10,241698.0,0.0,2416980.0,True
ORD-002523,2025-03-28,Busan,Electronics,4,189719.0,0.0,758876.0,False
ORD-002524,2025-04-12,Gwangju,Food,9,23181.0,0.0,208629.0,False
ORD-002525,2025-02-04,Unknown,Electronics,4,113697.0,0.0,454788.0,False
ORD-002526,2025-03-22,Daegu,Home,5,156999.0,0.0,784995.0,False
ORD-002527,2025-04-13,Gwangju,Home,2,153894.5,0.05,292399.55,False
ORD-002528,2025-04-17,Incheon,Food,4,61693.0,0.15,209756.19999999998,False
ORD-002529,2025-02-16,Seoul,Fashion,3,119626.0,0.15,305046.3,False
ORD-002530,2025-02-03,Busan,Electronics,10,142498.0,0.1,1282482.0,False
ORD-002531,2025-03-29,Busan,Fashion,3,227452.0,0.0,682356.0,False
ORD-002532,2025-03-15,Busan,Fashion,6,74917.0,0.0,449502.0,False
ORD-002533,2025-02-04,Unknown,Electronics,2,137468.0,0.05,261189.19999999998,False
ORD-002534,2025-03-22,Unknown,Electronics,10,241739.0,0.1,2175651.0,True
ORD-002535,2025-03-30,Gwangju,Beauty,6,256504.0,0.0,1539024.0,False
ORD-002536,2025-01-05,Incheon,Beauty,5,198308.0,0.05,941963.0,False
ORD-002537,2025-03-18,Incheon,Electronics,4,298293.0,0.15,1014196.2,False
ORD-002538,2025-01-27,Seoul,Electronics,3,153024.0,0.15,390211.2,False
ORD-002539,2025-02-16,Busan,Home,8,39541.0,0.15,268878.8,False
ORD-002540,2025-01-16,Busan,Fashion,3,270444.0,0.0,811332.0,False
ORD-002541,2025-03-19,Busan,Beauty,3,76443.0,0.0,229329.0,False
ORD-002542,2025-04-11,Incheon,Home,10,131132.0,0.0,1311320.0,False
ORD-002543,2025-03-13,Unknown,Fashion,7,293054.0,0.05,1948809.0999999999,True
ORD-002544,2025-02-25,Busan,Beauty,4,230660.0,0.0,922640.0,False
ORD-002545,2025-01-25,Seoul,Food,9,73704.0,0.15,563835.6,False
ORD-002546,2025-04-17,Gwangju,Food,5,57366.0,0.0,286830.0,False
ORD-002547,2025-03-31,Busan,Fashion,7,154734.0,0.0,1083138.0,False
ORD-002548,2025-02-03,Gwangju,Food,1,68948.0,0.0,68948.0,False
ORD-002549,2025-03-22,Incheon,Beauty,8,292683.0,0.05,2224390.8,True
ORD-002550,2025-02-05,Busan,Fashion,5,283746.0,0.05,1347793.5,False
ORD-002551,2025-01-01,Seoul,Electronics,2,206749.0,0.0,413498.0,False
ORD-002552,2025-03-04,Daegu,Beauty,7,180867.0,0.1,1139462.1,False
ORD-002553,2025-04-24,Seoul,Food,3,85124.0,0.0,255372.0,False
ORD-002554,2025-04-07,Unknown,Food,9,34898.0,0.15,266969.7,False
ORD-002555,2025-03-10,Daegu,Electronics,8,40661.0,0.15,276494.8,False
ORD-002556,2025-04-18,Daegu,Home,9,122134.0,0.0,1099206.0,False
ORD-002557,2025-01-20,Gwangju,Fashion,9,45917.0,0.05,392590.35,False
ORD-002558,2025-04-28,Seoul,Food,5,51204.0,0.0,256020.0,False
ORD-002559,2025-04-05,Daegu,Food,4,269597.0,0.0,1078388.0,False
ORD-002560,2025-04-15,Incheon,Fashion,4,153117.0,0.0,612468.0,False
ORD-002561,2025-01-01,Incheon,Electronics,3,113531.0,0.15,289504.05,False
ORD-002562,2025-03-08,Seoul,Food,8,179739.0,0.1,1294120.8,False
ORD-002563,2025-01-27,Incheon,Electronics,7,102776.0,0.15,611517.2,False
ORD-002564,2025-02-05,Gwangju,Home,8,162532.0,0.0,1300256.0,False
ORD-002565,2025-03-27,Seoul,Food,8,117109.0,0.0,936872.0,False
ORD-002566,2025-04-13,Unknown,Home,6,31559.0,0.15,160950.9,False
ORD-002567,2025-02-26,Seoul,Beauty,9,170322.0,0.1,1379608.2,False
ORD-002568,2025-01-08,Daegu,Home,10,70204.0,0.0,702040.0,False
ORD-002569,2025-02-15,Daegu,Beauty,5,43510.0,0.15,184917.5,False
ORD-002570,2025-03-03,Daegu,Fashion,8,88829.0,0.0,710632.0,False
ORD-002571,2025-01-13,Gwangju,Electronics,1,62102.0,0.0,62102.0,False
ORD-002572,2025-04-28,Incheon,Beauty,4,103177.0,0.15,350801.8,False
ORD-002573,2025-01-08,Daegu,Food,9,78063.0,0.1,632310.3,False
ORD-002574,2025-01-25,Daegu,Beauty,6,23950.0,0.1,129330.0,False
ORD-002575,2025-01-29,Gwangju,Beauty,10,159142.0,0.0,1591420.0,False
ORD-002576,2025-03-21,Incheon,Beauty,2,298574.0,0.0,597148.0,False
ORD-002577,2025-01-02,Seoul,Beauty,10,268756.0,0.0,2687560.0,True
ORD-002578,2025-03-29,Gwangju,Food,1,191951.0,0.1,172755.9,False
ORD-002579,2025-02-23,Busan,Beauty,5,144136.0,0.0,720680.0,False
ORD-002580,2025-04-12,Busan,Fashion,7,286225.0,0.0,2003575.0,True
ORD-002581,2025-01-14,Seoul,Fashion,8,31063.0,0.1,223653.6,False
ORD-002582,2025-03-26,Incheon,Fashion,3,68627.0,0.1,185292.9,False
ORD-002583,2025-04-05,Seoul,Beauty,3,36532.0,0.1,98636.40000000001,False
ORD-002584,2025-01-09,Gwangju,Food,7,149543.0,0.1,942120.9,False
ORD-002585,2025-01-23,Busan,Home,6,147676.0,0.0,886056.0,False
ORD-002586,2025-02-08,Busan,Food,8,232630.0,0.15,1581884.0,False
ORD-002587,2025-04-23,Gwangju,Beauty,2,131587.0,0.0,263174.0,False
ORD-002588,2025-03-21,Incheon,Fashion,1,293570.0,0.0,293570.0,False
ORD-002589,2025-01-17,Unknown,Food,2,225067.0,0.0,450134.0,False
ORD-002590,2025-02-09,Incheon,Beauty,10,244743.0,0.0,2447430.0,True
ORD-002591,2025-02-23,Daegu,Food,7,122901.0,0.05,817291.6499999999,False
ORD-002592,2025-02-13,Daegu,Food,8,65561.0,0.05,498263.6,False
ORD-002593,2025-02-28,Daegu,Food,7,163387.0,0.0,1143709.0,False
ORD-002594,2025-02-03,Seoul,Food,2,18190.0,0.15,30923.0,False
ORD-002595,2025-04-10,Daegu,Food,5,132403.0,0.0,662015.0,False
ORD-002596,2025-01-13,Busan,Food,4,55452.0,0.15,188536.8,False
ORD-002597,2025-01-03,Daegu,Fashion,5,222724.0,0.15,946577.0,False
ORD-002598,2025-01-12,Incheon,Home,6,85643.0,0.15,436779.3,False
ORD-002599,2025-04-21,Gwangju,Electronics,7,29143.0,0.0,204001.0,False
ORD-002600,2025-04-03,Incheon,Beauty,5,184516.0,0.0,922580.0,False
ORD-002601,2025-02-21,Busan,Electronics,2,289918.0,0.1,521852.4,False
ORD-002602,2025-03-14,Gwangju,Home,9,11809.0,0.0,106281.0,False
ORD-002603,2025-03-20,Busan,Home,4,199331.0,0.1,717591.6,False
ORD-002604,2025-04-10,Daegu,Beauty,2,96001.0,0.1,172801.80000000002,False
ORD-002605,2025-02-22,Gwangju,Beauty,5,257448.0,0.15,1094154.0,False
ORD-002606,2025-01-14,Seoul,Home,8,116169.0,0.0,929352.0,False
ORD-002607,2025-03-17,Seoul,Home,623,27300.0,0.0,17007900.0,True
ORD-002608,2025-04-29,Daegu,Fashion,8,15911.0,0.0,127288.0,False
ORD-002609,2025-02-04,Incheon,Food,5,115586.0,0.1,520137.0,False
ORD-002610,2025-03-06,Gwangju,Food,9,189207.0,0.1,1532576.7,False
ORD-002611,2025-04-20,Incheon,Beauty,1,159144.0,0.0,159144.0,False
ORD-002612,2025-02-16,Seoul,Food,10,163161.0,0.0,1631610.0,False
ORD-002613,2025-02-16,Incheon,Food,2,116408.0,0.0,232816.0,False
ORD-002614,2025-04-06,Daegu,Home,7,46005.0,0.15,273729.75,False
ORD-002615,2025-04-12,Gwangju,Beauty,10,96007.0,0.1,864063.0,False
ORD-002616,2025-04-19,Daegu,Home,2,230722.0,0.05,438371.8,False
ORD-002617,2025-01-14,Seoul,Fashion,9,219437.0,0.15,1678693.05,False
ORD-002618,2025-04-03,Incheon,Beauty,3,29683.0,0.1,80144.1,False
ORD-002619,2025-04-30,Gwangju,Fashion,2,224123.0,0.0,448246.0,False
ORD-002620,2025-01-18,Seoul,Food,3,21087.0,0.0,63261.0,False
ORD-002621,2025-03-16,Seoul,Home,1,183131.0,0.05,173974.44999999998,False
ORD-002622,2025-03-29,Seoul,Beauty,3,15807.0,0.0,47421.0,False
ORD-002623,2025-01-28,Gwangju,Food,7,258584.0,0.1,1629079.2,False
ORD-002624,2025-04-12,Busan,Electronics,6,76400.0,0.0,458400.0,False
ORD-002625,2025-01-17,Daegu,Fashion,1,86797.0,0.05,82457.15,False
ORD-002626,2025-03-25,Incheon,Beauty,3,179002.0,0.0,537006.0,False
ORD-002627,2025-03-01,Gwangju,Food,9,99487.0,0.0,895383.0,False
ORD-002628,2025-04-26,Busan,Home,2,204137.0,0.05,387860.3,False
ORD-002629,2025-02-14,Daegu,Food,2,174652.0,0.0,349304.0,False
ORD-002630,2025-04-05,Gwangju,Beauty,2,132576.0,0.15,225379.19999999998,False
ORD-002631,2025-01-25,Incheon,Food,2,274517.0,0.0,549034.0,False
ORD-002632,2025-01-30,Busan,Fashion,3,208677.0,0.0,626031.0,False
ORD-002633,2025-01-01,Incheon,Home,5,83316.0,0.0,416580.0,False
ORD-002634,2025-03-01,Seoul,Home,5,261308.0,0.0,1306540.0,False
ORD-002635,2025-02-05,Busan,Electronics,4,251725.0,0.05,956555.0,False
ORD-002636,2025-03-27,Unknown,Home,8,180828.0,0.1,1301961.6,False
ORD-002637,2025-04-12,Incheon,Beauty,7,159142.0,0.0,1113994.0,False
ORD-002638,2025-03-13,Incheon,Home,8,267874.0,0.0,2142992.0,True
ORD-002639,2025-02-03,Incheon,Fashion,6,98716.0,0.15,503451.6,False
ORD-002640,2025-03-07,Seoul,Home,4,166590.0,0.0,666360.0,False
ORD-002641,2025-04-12,Busan,Food,7,57543.0,0.1,362520.9,False
ORD-002642,2025-04-26,Gwangju,Beauty,7,258252.0,0.05,1717375.7999999998,False
ORD-002643,2025-03-30,Seoul,Electronics,4,140842.0,0.15,478862.8,False
ORD-002644,2025-01-29,Gwangju,Fashion,7,141488.0,0.0,990416.0,False
ORD-002645,2025-02-07,Daegu,Home,9,90717.0,0.15,693985.0499999999,False
ORD-002646,2025-04-28,Busan,Beauty,7,175461.0,0.0,1228227.0,False
ORD-002647,2025-01-10,Busan,Food,7,88958.0,0.0,622706.0,False
ORD-002648,2025-01-07,Incheon,Electronics,7,191987.0,0.1,1209518.1,False
ORD-002649,2025-03-19,Unknown,Food,10,243938.0,0.0,2439380.0,True
ORD-002650,2025-04-28,Incheon,Electronics,9,172287.0,0.0,1550583.0,False
ORD-002651,2025-01-12,Seoul,Electronics,10,117614.0,0.1,1058526.0,False
ORD-002652,2025-01-14,Daegu,Fashion,1,36915.0,0.1,33223.5,False
ORD-002653,2025-01-16,Gwangju,Food,2,98779.0,0.05,187680.09999999998,False
ORD-002654,2025-04-05,Incheon,Home,8,49542.0,0.1,356702.4,False
ORD-002655,2025-02-28,Daegu,Home,2,142919.0,0.15,242962.3,False
ORD-002656,2025-04-22,Busan,Electronics,7,162965.0,0.15,969641.75,False
ORD-002657,2025-02-22,Seoul,Beauty,5,138591.0,0.0,692955.0,False
ORD-002658,2025-03-04,Seoul,Food,1,12968.0,0.0,12968.0,False
ORD-002659,2025-01-06,Busan,Fashion,3,227563.0,0.0,682689.0,False
ORD-002660,2025-02-02,Daegu,Fashion,8,280732.0,0.0,2245856.0,True
ORD-002661,2025-03-09,Seoul,Home,9,153894.5,0.1,1246545.45,False
ORD-002662,2025-01-12,Seoul,Beauty,6,203155.0,0.0,1218930.0,False
ORD-002663,2025-04-26,Incheon,Food,9,188581.0,0.0,1697229.0,False
ORD-002664,2025-01-26,Unknown,Fashion,7,220583.0,0.1,1389672.9000000001,False
ORD-002665,2025-02-25,Seoul,Food,4,138026.0,0.0,552104.0,False
ORD-002666,2025-01-11,Incheon,Fashion,5,62999.0,0.1,283495.5,False
ORD-002667,2025-03-07,Busan,Fashion,2,120054.0,0.0,240108.0,False
ORD-002668,2025-02-12,Seoul,Electronics,9,38993.0,0.0,350937.0,False
ORD-002669,2025-01-05,Unknown,Beauty,5,67878.0,0.05,322420.5,False
ORD-002670,2025-04-10,Unknown,Home,4,279847.0,0.1,1007449.2000000001,False
ORD-002671,2025-03-10,Seoul,Fashion,3,266273.0,0.0,798819.0,False
ORD-002672,2025-03-24,Incheon,Fashion,6,42107.0,0.0,252642.0,False
ORD-002673,2025-03-02,Gwangju,Home,3,264703.0,0.05,754403.5499999999,False
ORD-002674,2025-04-21,Seoul,Electronics,7,20768.0,0.0,145376.0,False
ORD-002675,2025-03-24,Busan,Beauty,6,65078.0,0.15,331897.8,False
ORD-002676,2025-01-27,Busan,Food,9,248993.0,0.0,2240937.0,True
ORD-002677,2025-03-17,Seoul,Fashion,6,238527.0,0.0,1431162.0,False
ORD-002678,2025-03-26,Incheon,Home,8,126936.0,0.05,964713.6,False
ORD-002679,2025-02-14,Seoul,Food,7,19208.0,0.15,114287.59999999999,False
ORD-002680,2025-01-31,Daegu,Home,8,0.0,0.05,0.0,False
ORD-002681,2025-02-06,Incheon,Beauty,9,271788.0,0.1,2201482.8000000003,True
ORD-002682,2025-02-03,Gwangju,Food,6,128819.0,0.1,695622.6,False
ORD-002683,2025-02-20,Busan,Home,8,272517.0,0.0,2180136.0,True
ORD-002684,2025-03-19,Incheon,Food,1,36578.0,0.0,36578.0,False
ORD-002685,2025-01-01,Gwangju,Fashion,7,58671.0,0.0,410697.0,False
ORD-002686,2025-04-14,Seoul,Electronics,5,124860.0,0.0,624300.0,False
ORD-002687,2025-03-29,Gwangju,Fashion,7,207638.0,0.0,1453466.0,False
ORD-002688,2025-02-20,Incheon,Fashion,6,57304.0,0.05,326632.8,False
ORD-002689,2025-04-07,Busan,Electronics,8,13466.0,0.15,91568.8,False
ORD-002690,2025-04-05,Gwangju,Fashion,2,115297.0,0.05,219064.3,False
ORD-002691,2025-04-29,Busan,Food,7,266915.0,0.0,1868405.0,True
ORD-002692,2025-02-08,Gwangju,Food,10,13799.0,0.0,137990.0,False
ORD-002693,2025-04-28,Seoul,Home,3,47020.0,0.15,119901.0,False
ORD-002694,2025-04-25,Busan,Electronics,3,35331.0,0.05,100693.34999999999,False
ORD-002695,2025-04-29,Gwangju,Home,5,250427.0,0.15,1064314.75,False
ORD-002696,2025-02-04,Busan,Electronics,3,23193.0,0.15,59142.15,False
ORD-002697,2025-02-19,Gwangju,Home,5,87395.0,0.1,393277.5,False
ORD-002698,2025-01-10,Incheon,Home,6,294518.0,0.15,1502041.8,False
ORD-002699,2025-04-22,Daegu,Food,2,97710.0,0.0,195420.0,False
ORD-002700,2025-01-31,Incheon,Electronics,9,97927.0,0.0,881343.0,False
ORD-002701,2025-01-24,Gwangju,Food,7,15888.0,0.15,94533.59999999999,False
ORD-002702,2025-01-14,Seoul,Electronics,9,292651.0,0.05,2502166.05,True
ORD-002703,2025-04-25,Incheon,Beauty,4,130226.0,0.05,494858.8,False
ORD-002704,2025-02-14,Busan,Fashion,871,100528.0,0.15,74425904.8,True
ORD-002705,2025-01-19,Seoul,Fashion,10,143956.0,0.0,1439560.0,False
ORD-002706,2025-03-21,Seoul,Home,5,27293.0,0.0,136465.0,False
ORD-002707,2025-03-20,Daegu,Food,6,231886.0,0.15,1182618.5999999999,False
ORD-002708,2025-01-16,Gwangju,Electronics,4,298287.0,0.1,1073833.2,False
ORD-002709,2025-01-19,Seoul,Home,2,200492.0,0.0,400984.0,False
ORD-002710,2025-04-08,Incheon,Electronics,4,194499.0,0.05,739096.2,False
ORD-002711,2025-04-20,Gwangju,Home,6,122883.0,0.0,737298.0,False
ORD-002712,2025-02-15,Incheon,Home,10,285502.0,0.15,2426767.0,True
ORD-002713,2025-02-05,Unknown,Food,3,115806.0,0.0,347418.0,False
ORD-002714,2025-04-20,Busan,Food,6,246272.0,0.1,1329868.8,False
ORD-002715,2025-03-10,Busan,Home,8,233784.0,0.05,1776758.4,False
ORD-002716,2025-03-14,Busan,Electronics,10,114715.0,0.1,1032435.0,False
ORD-002717,2025-03-23,Seoul,Beauty,10,251439.0,0.0,2514390.0,True
ORD-002718,2025-02-12,Gwangju,Electronics,6,138409.0,0.0,830454.0,False
ORD-002719,2025-04-27,Incheon,Beauty,9,239585.0,0.0,2156265.0,True
ORD-002720,2025-04-09,Incheon,Beauty,1,299215.0,0.0,299215.0,False
ORD-002721,2025-03-31,Seoul,Food,7,113428.0,0.0,793996.0,False
ORD-002722,2025-01-24,Gwangju,Home,3,40094.0,0.0,120282.0,False
ORD-002723,2025-01-04,Busan,Food,7,66496.0,0.0,465472.0,False
ORD-002724,2025-01-31,Seoul,Fashion,10,256105.0,0.1,2304945.0,True
ORD-002725,2025-03-31,Unknown,Food,10,184893.0,0.05,1756483.5,False
ORD-002726,2025-01-22,Busan,Beauty,4,282740.0,0.1,1017864.0,False
ORD-002727,2025-03-02,Unknown,Food,9,149543.0,0.05,1278592.65,False
ORD-002728,2025-03-14,Seoul,Fashion,4,85139.0,0.15,289472.6,False
ORD-002729,2025-03-29,Gwangju,Home,1,148511.0,0.1,133659.9,False
ORD-002730,2025-02-22,Unknown,Beauty,3,201021.0,0.1,542756.7000000001,False
ORD-002731,2025-01-25,Busan,Beauty,1,148037.0,0.0,148037.0,False
ORD-002732,2025-02-03,Busan,Food,7,63834.0,0.15,379812.3,False
ORD-002733,2025-02-27,Incheon,Food,5,55027.0,0.0,275135.0,False
ORD-002734,2025-02-03,Seoul,Home,2,28282.0,0.0,56564.0,False
ORD-002735,2025-03-31,Busan,Food,2,239158.0,0.0,478316.0,False
ORD-002736,2025-02-10,Seoul,Electronics,6,142601.5,0.0,855609.0,False
ORD-002737,2025-04-16,Busan,Food,8,229878.0,0.0,1839024.0,False
ORD-002738,2025-01-20,Gwangju,Food,10,11355.0,0.1,102195.0,False
ORD-002739,2025-01-12,Daegu,Food,9,169728.0,0.0,1527552.0,False
ORD-002740,2025-02-03,Gwangju,Beauty,1,183353.0,0.0,183353.0,False
ORD-002741,2025-01-25,Gwangju,Food,10,251842.0,0.0,2518420.0,True
ORD-002742,2025-03-14,Incheon,Beauty,4,220592.0,0.0,882368.0,False
ORD-002743,2025-02-28,Gwangju,Home,7,53343.0,0.0,373401.0,False
ORD-002744,2025-04-17,Seoul,Food,8,234397.0,0.0,1875176.0,True
ORD-002745,2025-03-13,Gwangju,Fashion,4,111821.0,0.0,447284.0,False
ORD-002746,2025-01-19,Daegu,Beauty,5,159142.0,0.0,795710.0,False
ORD-002747,2025-04-06,Incheon,Food,1,136523.0,0.0,136523.0,False
ORD-002748,2025-04-26,Seoul,Home,6,195804.0,0.0,1174824.0,False
ORD-002749,2025-04-08,Busan,Fashion,3,138971.0,0.0,416913.0,False
ORD-002750,2025-03-21,Incheon,Fashion,3,83702.0,0.05,238550.69999999998,False
ORD-002751,2025-02-12,Gwangju,Beauty,2,176894.0,0.05,336098.6,False
ORD-002752,2025-04-30,Busan,Home,2,226468.0,0.15,384995.6,False
ORD-002753,2025-01-18,Gwangju,Food,6,202243.0,0.15,1031439.2999999999,False
ORD-002754,2025-01-22,Daegu,Home,6,117876.0,0.15,601167.6,False
ORD-002755,2025-02-27,Incheon,Fashion,7,142184.0,0.1,895759.2000000001,False
ORD-002756,2025-01-29,Busan,Fashion,5,218221.0,0.1,981994.5,False
ORD-002757,2025-01-06,Unknown,Fashion,9,167221.0,0.15,1279240.65,False
ORD-002758,2025-04-27,Incheon,Electronics,8,87675.0,0.15,596190.0,False
ORD-002759,2025-02-06,Busan,Food,5,192859.0,0.05,916080.25,False
ORD-002760,2025-01-30,Busan,Food,1,247612.0,0.0,247612.0,False
ORD-002761,2025-02-28,Busan,Home,6,127686.0,0.15,651198.6,False
ORD-002762,2025-03-22,Gwangju,Home,5,72528.0,0.0,362640.0,False
ORD-002763,2025-02-23,Incheon,Beauty,3,274234.0,0.0,822702.0,False
ORD-002764,2025-03-14,Gwangju,Home,2,153894.5,0.0,307789.0,False
ORD-002765,2025-02-01,Incheon,Fashion,4,176463.0,0.0,705852.0,False
ORD-002766,2025-03-03,Gwangju,Food,2,35096.0,0.0,70192.0,False
ORD-002767,2025-01-17,Incheon,Electronics,9,181466.0,0.05,1551534.2999999998,False
